gene,t
FZD9,-0.28495014664115
RPL15,-0.284938147636911
SH3GLB1,0.284889967611235
UGT2B7,-0.284814705591054
CEP72,0.284714675728161
SF3B5,-0.284655818466393
WNT2B,0.284505975981022
CCL3L3,-0.28445014772231
LCORL,-0.284392826813802
SETD1B,0.284350655014501
TRDMT1,-0.283996408609054
CSAD,0.283837725285403
CDC34,-0.283715806433333
RGS11,0.283322436997386
GMCL1,-0.283075645163714
CDH6,0.283017227593478
NID2,-0.282893432497732
STUB1,-0.282864221901353
TRIM71,0.282566882430148
CARD9,-0.282558257193949
FBXO32,-0.282552444205818
AKAP1,0.282503040548196
PAH,0.282502425690473
OR1L8,-0.282426188674411
LMNB1,-0.28213501344443
ACTR1A,0.282100968256665
SRSF5,0.28197722080824
AOX1,-0.28193198623115
AMY1A,-0.28179080886129
H2BC26,-0.28172701697913
FOXC2,0.281481175968245
GBF1,-0.281332605931356
HSD3B7,-0.281239357370807
SMPD1,0.281146247922809
FTH1,0.281038062930675
DGKQ,-0.280947860474902
DYNC2LI1,0.280892301290613
ASAP3,0.280548392070242
SRP72,-0.280486219479226
PHGDH,-0.280483079568385
TBKBP1,0.280463910806573
MTMR6,0.280423018335507
ADSS2,0.280291261767344
RGS3,-0.2799441610641
DTX3L,0.279900788461271
NEFL,-0.279825746150447
RPS27L,-0.279786257439099
OR6N2,-0.279728430465039
S100A9,-0.279714779881172
DTYMK,-0.279557070430434
CHUK,0.279506535139965
NUP205,0.279418316034474
TSPAN4,-0.279271260547179
MED24,-0.278889963877647
ACKR3,0.278863079590555
FGF18,-0.278813454659684
EFNA3,0.278771360941029
ITGAD,-0.277893612260413
ERCC1,-0.277476334065714
KHK,0.277281540290411
TMBIM6,0.27723534495228
HTR5A,0.27710415244353
EIF1AX,-0.276931667873609
OR51S1,-0.276892299756996
SORBS1,0.276227229872816
SF3A3,0.276167816066159
GALNT14,-0.276151934397749
SGCB,0.276149268042814
SUPT4H1,-0.276049895945255
SAMD9L,0.275918790785637
HERC6,0.275451297316764
PARVG,-0.274932992017792
DNAI2,-0.27483660413978
BIRC6,0.274515346026184
PCYT2,-0.274351683313911
PRKAG1,0.274076287181108
PLAC1,0.274028558164889
DIAPH1,-0.273968234980929
CXCL3,-0.273935028784773
CRNKL1,0.273837807423436
SLC11A2,-0.273825602742987
CD8B,0.273660514232612
TRIM50,0.273550911102409
SWAP70,-0.273499802549612
DYRK2,-0.273256008571456
OR8B12,-0.273051763682052
NR4A3,0.273021719684197
ACER3,0.272935405054809
KAT2B,-0.272697351957047
RALB,-0.272650905976496
CYP27B1,-0.272226134079121
SEC22B,0.272118230104653
SLC25A28,0.271681887543876
SC5D,0.271662301725522
PDE4DIP,0.270856034086013
POLR2D,0.270769933958604
ELOVL6,-0.270732865146465
ICOSLG,-0.270298135436843
NRAS,0.27027929880806
TSHR,-0.27027752788577
TRIO,0.269932213771679
SLC37A1,-0.269786150651463
MTMR7,0.26954484299214
NMNAT3,0.269536453790726
LILRA4,0.269488172850567
GGCT,-0.269451745444521
EFEMP1,0.269370826103911
FZD8,-0.269070521203745
METTL7A,-0.26902749133612
MYH15,0.268844420825772
CAPN9,0.268594423188485
IGHV3-33,0.268581418952174
SPSB4,-0.268560012060275
TNNI2,0.268499090157488
SLC38A3,0.268442098939402
PSMD9,0.268426541611533
PPP2R2B,-0.268333459908284
LCT,0.267937113920175
TUBGCP2,-0.267930776494459
KIF2B,-0.267593824812637
PTH2R,-0.267445635792075
OR51G1,-0.267351414583805
VPS4B,0.267296984985755
ILK,-0.267275465976674
GPX6,0.267000585741803
GRM5,0.266900392692771
CRTC3,-0.266584375985194
PRPF19,0.266575829375614
NUDT12,-0.266476341767539
OR51I2,-0.266201831433907
VPS25,-0.266096400850192
GDE1,-0.266047648760693
CYP46A1,-0.265996682826412
OPRD1,-0.265987450110788
DIAPH3,-0.265953077814833
MMP7,0.265916169309918
TAAR6,-0.265419287853325
SLC30A1,-0.265374681624918
SRC,-0.265178595611695
MVD,-0.26511753181947
PLD1,0.264944023342178
LRP10,-0.264928813993816
CD40LG,0.264539496938421
OR52B6,0.264285275877007
NUP37,0.264072063126355
PSMC4,-0.263999522825495
MTRR,-0.263886086229854
NAA16,-0.263553682045461
COPE,-0.263516878040872
LIF,0.263325971344597
PIGC,-0.263309155969004
RTKN2,0.263260583658592
DEFB107A,0.26323612753573
BCL2,0.263217518407273
LAIR1,-0.263000057804811
NEK2,-0.262814243986929
HSD17B10,0.262485619671568
ANXA2,0.262311506066319
CCL3L1,0.262238318325729
PRPF18,-0.262167363055971
SPARC,-0.262077699570684
LIPE,-0.262024728944232
EWSR1,-0.261766580217775
LY75,-0.261639165797535
CHRNB3,0.261438347131631
GTF2H2,-0.26135988832144
NME6,0.261104583238305
CEBPB,0.260781451119617
NKD1,0.260690791231491
PDS5B,-0.260686321729168
PITPNA,0.260424841198163
CHMP1B,0.260371225895834
DDX5,0.259866043242264
TNFSF18,-0.259724206158766
PFN4,-0.259658793858278
TOM1L1,-0.259641310908946
STMN1,-0.259459420862389
LTF,-0.259068366248826
SGCD,0.258700147320975
FGF22,0.258697872442992
PPP3R2,0.258609881380441
PCDH1,0.258583676304529
KLHL5,0.258502385902061
PROK2,-0.258393217748441
ARF6,0.258287898937881
BMP5,0.258188216133956
CREB1,0.25817396029839
OR52I2,-0.257938662036973
DIABLO,0.257422198669168
H1-0,-0.257034596955836
NAGPA,0.256986243366954
CD68,-0.256970051923295
SCG3,0.256724157217774
RPL9,-0.256549710020055
PSD4,-0.256474933646567
ALDOC,-0.256422300180537
SNRPC,-0.256356600761483
OR4A16,0.256185954048785
RAPGEF3,-0.25613782483078
TMEM97,-0.256094107527681
DDO,-0.256090623781868
SPTLC2,-0.256042612465635
RPL14,-0.255842600448248
NPR1,-0.255766756935744
GABRQ,0.255484335178274
CLSTN3,-0.255474406992243
MKRN1,-0.255441127488875
PGR,0.25542755061822
IL12RB1,0.255320656809924
PJA2,0.255281372581173
RPS6KA4,-0.255192764253503
IFNA17,-0.254836175297144
ADRA2B,-0.254823809402133
CYP21A2,-0.254652996273954
FBXL5,-0.254638650782203
UST,-0.25457136717251
AGAP2,0.254479729736114
LIPC,0.253751680900125
PHTF2,0.253659536688976
IL15,-0.253528027264079
HNRNPU,0.25337578195748
CNR1,0.253277282176205
CHAF1A,-0.252959175100883
BMPR1B,0.25277318896092
PTH2,-0.252671255729298
ACP2,0.252559570015392
CRKL,-0.252446753602466
BMPR2,-0.252122540789402
PGM2L1,-0.252099880191987
HNF1A,0.251705795157248
DDIT4,-0.251421351308639
CSRP2,-0.251307048351644
SLC25A38,0.251154553025261
U2AF2,0.25097956223682
MAK,-0.250217737853838
AADAT,0.250173865144249
MGMT,0.249930340310835
TTPA,0.249870515816623
CCDC65,-0.249842230443642
RPL32,0.249793640247388
MNX1,-0.249741346178691
MOV10,0.249572747187088
GLRA2,-0.249510612130845
SYTL2,0.249185025498525
MAP2K1,0.249038260105333
CLGN,0.24876399367763
DOK3,-0.247827479911189
PIGT,0.247314798277863
TMEM158,-0.247167567614452
BCKDHA,-0.247053502898
OR8J1,0.247038579742483
PEX10,0.246986450850916
H2BC15,0.246969712050237
SCARB1,-0.246564190053953
FBXL13,0.246517179286174
F2RL3,-0.246497256696095
SCARB2,0.246263192477641
TAAR2,0.246031080006895
FGF5,-0.245494003655131
RPS6KA1,-0.245462803128001
AMHR2,0.245232800179968
MGLL,0.245149383319152
AK5,-0.244616735151021
CISH,-0.244612877527514
CMA1,0.244567256160563
TAS2R3,-0.244555379626585
NOTCH4,0.244386074905522
ASB9,-0.244091108097409
SESN2,0.243868045904976
EIF4A2,0.243791213965374
PELI3,-0.24372611566726
ADGRE1,0.243703101840489
ELOB,0.243654689412821
PITPNB,0.24360055093735
ARHGAP4,0.243596993799271
DYNC1LI1,-0.243258074112941
RBSN,0.243089689190399
HAX1,-0.242973852772791
PDE7B,0.242927966874788
OR8K5,0.242730835957169
CLEC9A,0.242706857042083
RXRB,0.242687621984916
NLK,-0.242418004438332
OR14C36,0.242413969941216
COQ8A,-0.242109111258774
DPYD,0.241805410635542
DNALI1,0.24143408142961
PLEKHG2,0.241414462540719
BCAR3,-0.241378331455931
CREB3L3,0.241125541453167
CEACAM8,-0.240953007799416
PDP1,-0.240846844377913
IKBKG,0.240710302831674
TREH,0.240419310580534
OR6C74,-0.240414209230525
CPN1,-0.240387416123074
TNFRSF6B,0.240337846850872
RTN1,-0.240086147972483
DYNC1LI2,0.23991715403504
ARNT,0.239782628298131
DKC1,-0.239714668150379
LSM2,0.239628288277183
NADSYN1,0.239455564181449
ANXA2P2,0.239262213039936
H3C13,-0.239050993331451
HNRNPM,0.239035028203112
RXFP1,0.238948741749939
FBXO43,-0.238881505912088
PLA2G4B,0.238870861510413
COMMD9,-0.238718148882265
SLC25A37,0.238638902485372
NPY4R,0.237955067027856
PADI2,0.237823464322276
BTC,0.237678125389208
OR6C6,-0.237662578256182
APOH,-0.237643196870885
UBA7,0.236949013142609
MGST2,0.236833291331245
H2AX,0.236684260479041
PPARGC1A,-0.236673954926442
S100A4,0.236598343659416
FUT2,-0.236437521632283
OGDH,0.236162550335999
LILRB5,-0.236029795442943
OGFR,-0.236007857472192
LAPTM4A,-0.235990559479573
OR4F3,-0.235815383515313
SIGLEC12,0.235743267401898
CAMK4,-0.23568148018198
CHRM4,-0.235590183563541
RPS21,-0.235391032435869
PCSK4,0.234987968162975
TAS2R7,0.23496782708803
RASGRP4,-0.234932204301662
DBNL,0.234602930277371
TAOK3,0.234549249558019
RPS14,0.234167152784599
FBP2,0.234163345142439
TUBAL3,-0.233855177128441
CTNNA2,-0.233567125752966
DUSP5,0.233563612439486
H2AC6,0.233455310103347
FECH,-0.233342924778024
EPHA1,-0.2333324718431
LYPD3,0.233137331222041
POSTN,0.232787506918848
MLH3,-0.232528983809706
SERPING1,-0.232350430332133
APC,-0.232194909145339
OR2L2,-0.232075476007988
TAS2R50,0.232058261920461
MT-ND1,-0.232007406594729
CDH3,0.231920711458161
CLN6,-0.231737198019594
LAG3,-0.231688315184167
P2RY2,-0.231665171146733
POLR2F,0.231518296671115
GNB4,-0.231406041947398
AVPR2,0.231361899325678
ELMOD3,0.231236209186758
DPYSL2,-0.23095538944681
OR13F1,0.230925766270488
OR51B4,0.230813316724457
WNT5A,-0.230627000946364
IKBKB,0.230543291909676
LATS1,-0.230297362903718
SRSF4,-0.230123640392902
GNS,-0.229846107830948
TLR3,0.22968007609891
OR2M7,-0.229523706350231
ARHGDIB,-0.229512085703264
PLAC8,-0.229355806411806
FUT1,-0.229333515135446
CDC42,0.229239143618489
MAX,0.229230982162317
PRIM2,-0.22891679570416
PDGFRL,0.228828574362678
SIGLEC10,-0.228817107216399
CHST7,0.228691691097652
RPL37,-0.228610300570316
PSMB2,0.227920811656534
SMPDL3A,0.2276500945936
PECR,-0.227561498736629
HTT,0.22745585356019
PEX13,-0.227203151521511
RBBP8,-0.227047808793442
BPIFA2,-0.226880017034122
TPRKB,0.226868879700764
DNAJC5,-0.226602835205792
GALC,-0.226271552388133
UPK3A,0.226105613940222
HRH4,0.226092164324125
IGHV3-48,-0.225556947590859
SLC25A13,-0.2254814500173
DAPK3,0.225289221246697
SIRT6,-0.224892595043138
CD93,0.224874766917049
SLC35B1,0.224805086293644
ANLN,-0.223709537020352
MET,-0.22361197570773
PRDX5,-0.223566726546052
UNG,-0.223376253660388
ARL8A,0.223252322035201
BOLA2,-0.223194271466086
NTSR2,0.222806898477861
LARS1,-0.22214684081033
GLYCTK,-0.222137002818864
CCN1,-0.222085948920889
VPS45,-0.221789470667806
CSTF3,0.221463943594856
BACH2,-0.221351731066459
OR4C12,-0.22133351922608
ATP8A1,-0.221093062533853
OR7G3,0.22106233382943
DTNA,-0.220873162651425
STC2,-0.220741154530706
ADGRA2,0.220301317617379
ARFIP1,0.220284968798455
GPER1,0.220012710871597
SYNJ2,0.219964984424675
ACSM1,-0.219681480527005
CYP11A1,-0.219609388686323
SLC18A1,-0.219497419193484
IRS2,-0.219437600491127
GHITM,0.219248252770901
CST8,-0.218990781215674
CNTN1,0.218989641977484
FYB1,0.218940924842069
PENK,-0.218932040501401
PTGFR,0.218917286477083
RHOB,0.218701065335444
ADAM10,-0.218431724639666
NTN3,-0.218026373220311
F8,-0.217297500200927
CACNA1F,-0.217286155313812
OR8I2,-0.217216544367446
NUDT11,0.217020818582804
FBXL4,-0.216968588936128
HERC2,-0.216676327533117
SORL1,0.216659265948442
P2RY14,0.216488091765947
EDN2,-0.216368982307773
WNT16,-0.216087232152511
ATP5L,0.21603917064359
CYTH2,0.215838684384987
FBXO17,-0.215352774117755
OR9Q1,0.214947074904225
FSHB,-0.214899022803761
FMO3,-0.214291538126932
GP1BB,-0.214257707465441
TIMM10,-0.214033873661282
SI,0.214022089474406
MANBA,0.213844471890267
CACNG3,-0.213756505717994
ADRA1A,-0.213750927367215
NPC2,-0.213673341411415
ATF5,0.213653385444699
AGTR1,-0.213652554653038
PDE8A,-0.213384357543972
PTPRF,-0.213164764792252
FLAD1,-0.213097449852414
MBD4,0.21297476383473
MAPK11,0.212662630254349
PISD,-0.212630488451213
NCR1,-0.212546259793538
GNPTAB,0.212468887977845
EIF4G2,0.212448911257849
WNT3,-0.212416644974923
RPS29,-0.211981143109031
VAMP8,0.211592116636425
BATF3,0.211551135543414
NFATC3,0.211501107488236
TRAK2,0.211421918831142
FSCN1,-0.211121266397896
HIRA,-0.210600875674339
NFE2L2,0.210312136403727
NCAPD2,-0.210208901441881
AMOTL1,-0.209875649800877
ITPKA,0.209844042592822
OR1D4,0.209523463615609
PHPT1,0.209490444576518
KDELR3,-0.209447308570072
LCMT2,-0.209425938921849
SGMS1,-0.209227485444162
SEC24D,-0.208812110668222
ACTA2,0.208516847953758
IDH2,0.208490922424866
ARPP19,-0.208341060030076
CALM3,-0.208326937424064
PLCB3,-0.20762048075582
NET1,0.207524618503474
IPO7,0.207506291571514
CSH1,0.207248943597548
PGLS,0.207227844694896
SOD1,0.207016764942258
NCK1,0.206999811972053
VASP,0.206841465933959
HSDL2,-0.206689075665248
SV2C,-0.206482469566002
ENDOD1,-0.206357752653637
APOL6,0.206314806552001
SYNGR2,0.206262622229416
MAP3K13,0.206255060455623
KLHL20,0.205998655017669
VAT1,0.205937677356864
MFN2,-0.205841076495953
DMN,-0.20557275656458
IFNA16,-0.205443272648845
HBEGF,-0.205335485828174
H3Y1,0.205288719556777
RASGRF1,-0.205256918360148
LYPLA1,0.205154991007211
ABI1,-0.205126733729977
POLR2I,0.205087174117552
CHRM3,-0.204972376137234
PSMC1,0.204941632099392
OR6C65,0.204907181285629
SPAG5,-0.204902121645973
PTPN4,0.204887709491778
PRPF40A,-0.204760943578592
POU2F1,0.204582629167175
TNFRSF14,-0.204426228190592
ADAR,0.204045453999914
PIGM,-0.204004050309067
ANTXR2,-0.203857927346472
VAV3,-0.2036582898694
IFI27,-0.203541923955405
ATRX,0.203497772748782
SPN,0.203446196026892
SAR1B,-0.203275288595833
ACOT12,0.203265432594069
CTNS,0.203057924417084
PI4KA,-0.202981423431912
AFMID,-0.202973558555019
OR13C8,-0.202435730947361
SLC29A1,0.202226560986275
AARS2,0.202091696701919
H2AC11,-0.201928448433797
BSG,-0.20148867060339
CDC42EP2,0.20147371451746
TXN,0.201134792075442
NDRG2,-0.200827227808596
FPR1,-0.200802806641499
SLC6A6,-0.20061683941165
RAB11FIP3,0.200526759497535
KCMF1,-0.200468618252227
GDF5,0.200370254560454
MSN,-0.200308708942766
OR2T27,-0.200206107827022
FKBP1B,0.200186037889716
SLC66A2,0.199769644508811
OR52M1,-0.199622701619621
AOC2,-0.199571565418025
NRXN3,-0.199409021861341
SLAMF1,-0.199329443665374
HNRNPA3,-0.199117319831595
AK2,-0.198942192453361
DNAJC12,-0.198764487922624
OR10G9,0.198537424173968
SNAP91,-0.197700010989034
KISS1R,-0.197667880976675
SIRT1,0.197651473380915
HERPUD1,0.197438249385096
PCSK9,-0.197314547934642
ATP10D,-0.197140251918189
CARTPT,0.197134140800058
NME3,-0.197033071688766
CD81,0.196881762610429
AGXT,-0.196733698447226
BRMS1L,-0.196632619633662
SAMSN1,0.196391822500543
GUCY2C,0.196051826185713
TMEM176B,-0.195902714980202
CSNK1E,-0.195858736233509
BCAM,0.195763267119867
DEFA1B,0.195730192945922
TP53INP2,-0.195675592694675
OR4N2,-0.195447566599939
RPL22L1,-0.195435588708744
PIP4K2A,0.195314607848131
ALAS2,0.194967718464651
NTF4,0.194800761708765
NOP16,-0.194768593681007
AKR1B1,-0.194703906570749
WNT9B,-0.194641934590397
FKBP14,0.194563502614199
SLC18A2,-0.194504353626326
RYR2,0.19445946642984
DVL2,0.193956835861047
HMGCL,0.193924161953679
F2RL2,-0.193365459955491
ARFGAP2,-0.193353180576421
PSMC3IP,0.193249566689276
SAT2,-0.19318536558297
HNMT,-0.19317618562667
IPCEF1,-0.193121920740131
ACVR1C,-0.192847482867017
TAS2R20,-0.192758469797242
POM121C,-0.192680878909594
DFFB,0.19266207868599
CPB1,-0.192619311507661
LRP5,0.192320207630003
MGST3,0.19220649664395
UGT1A9,0.192039206149041
RNF213,0.191916820196193
GPR150,0.191911209337114
MYL11,0.191501155011175
KCNN4,-0.191494027559141
LTK,-0.191214012765557
BARD1,-0.190841478306627
MAT2B,0.190746008764798
CCNK,-0.19074258285889
PFN1,-0.190601233551164
TFF3,-0.190412358846714
EIF4G1,0.190326799158057
HMMR,0.19023143658306
PCSK1N,0.189834917548579
PPP2CA,-0.189704092206496
PGS1,0.189649686064119
GTF2F1,0.189570638162069
ENO1,-0.189370032095187
ENPP3,-0.189220482201591
OR8G1,0.189197506392082
POLD1,-0.189063816501206
NLRP4,-0.188751827066802
SIGLEC6,-0.188615291916466
OR8B4,0.188427192355969
CASP8,0.188392690889224
SLAMF9,0.188380739982041
PFKM,0.18832115475962
NDC80,-0.188163642100503
IL20RA,0.188095583531774
FETUB,-0.187918982114282
SLAMF6,0.187722388424246
PRLR,-0.1870577189278
CA5B,0.18705733271125
FBXL16,0.18699426613697
F2RL1,-0.18679461388612
HAAO,-0.186361317857728
TRIM58,0.186179438856232
ACSM4,-0.186029931060426
TAF6,0.18596047355515
RAB3D,0.185669382720483
OR4D5,0.185660823407842
SDS,0.185547873780096
INPP5F,-0.185543684067708
SMOX,-0.185168225532457
NARF,0.184964858054299
RAB11FIP2,-0.184821371430217
JPT1,-0.184796350211895
TUBA1A,0.184613289161139
RPLP0,-0.184567536112705
CCN5,0.184555401992651
MARCKSL1,-0.184504721999445
PSD3,-0.184475223001882
OR51E2,0.184458600964477
CRP,-0.184309199499232
PODXL,-0.184146353441121
HDAC5,0.184029184265631
SLC31A2,0.184021236758468
HARS2,-0.183874500576512
SMPD3,0.183852526287997
BANF1,0.183264876564522
RPL17,0.183066821315216
SH2D1B,0.183018619479254
GSTA3,0.182916569413573
SUGT1,-0.182912766057441
DNMT3A,-0.182785375428259
AR,-0.182637268300038
HSD3B2,0.182520708684831
DEFB130B,-0.182259169588762
PTPRG,0.18208111839616
OCEL1,0.181932955893833
PFKP,0.181483969618472
CDC40,-0.181414015039089
UFL1,-0.181218827311063
DOP1A,0.181144372941792
HSD17B14,0.180679099260638
FLCN,0.180610542450348
PAXIP1,0.180103123219822
MPST,-0.17996789871086
CHST3,-0.179854626396443
TMED2,0.179237633758003
EDN1,0.179138369029617
TREML4,0.179134856364414
FPR3,-0.178994404303073
LDHC,-0.178961462386298
SNRPA,-0.178615840941042
DEFB130A,-0.178450974303542
BTG3,0.17826795978294
PIP5K1B,0.177776091591075
HOXB9,-0.177754620982979
ACADS,0.177594149537143
AKAP4,0.17693672247004
TENT4A,0.176798151220833
AOC3,-0.17657347418464
THBS4,-0.176462250586368
DYNC2H1,0.176437948266481
NIP7,-0.176312436150415
EPB41L2,-0.176252526467471
MUC2,0.176248625009513
EXOSC3,-0.176127386625128
OR5M9,0.176059426899009
TRHR,0.175926047220193
NEK7,-0.175869612907812
MARCO,0.175842251030126
MTMR2,0.17573413902112
ACP6,0.175706672262691
RPS26,-0.175458811439358
TPM4,0.175437591789551
MRAS,-0.175230927890162
OR13J1,0.175100358755444
CCL13,-0.174734430622054
BST2,-0.174642926533055
CHPT1,0.174543920104335
DEFB104B,0.174408376880753
ARHGAP9,-0.174315210950756
UBE2NL,-0.174043508343071
H4C3,-0.173639289003891
LAMB2,0.173124293846648
PPP2R2C,-0.172963705848266
DHX58,-0.172744461425103
TOX4,-0.172593525817581
STK3,0.172429731479694
SAT1,-0.172406774999035
TPR,0.172400349832409
CPQ,0.171504828135142
DAO,-0.171470597853382
CADM3,0.171171375398223
STING1,0.170939680228463
OR52D1,-0.170882312655961
TCN1,-0.170311006662116
AIF1,-0.170100913099185
F10,-0.169839063804909
PSMG1,0.169086383088066
PREP,-0.169064025751282
PSMA6P4,0.168884277783895
RAC3,-0.168880098463614
PITPNC1,0.168754984415268
NDRG1,0.168382825427677
GJB3,0.167992004635632
WNT8A,-0.167762790281568
ORAI1,-0.167234060847318
PAK4,-0.167106458374595
MTMR1,-0.166971224752533
AMBN,0.166907104994804
RARB,-0.166551828692478
GRIA4,-0.166550381420183
HDAC11,-0.166516662802569
OR2D3,0.166335709802781
ART3,-0.165827879758558
AK7,0.165797107860125
PSMA8,-0.165721818665075
LRMP,-0.165642023544016
MUTYH,0.165576443204156
CLDN19,0.165516962543456
GRM8,0.165446549403622
PAPOLG,0.165351494408099
RET,-0.165224196161038
GNAT3,-0.165139287427243
PMS2,-0.16513127647019
MIB2,-0.165119815660193
MYO1E,0.165115630009698
PRKAG2,0.16511115977343
UPB1,-0.164555205005571
GUCA1B,-0.164378705021104
DBH,0.16415219407547
CTTN,0.164061709962568
CLDN11,-0.164019432025261
SAP30,-0.163913811794249
CNTROB,0.16385222296378
FCER2,0.163794728876367
HHEX,-0.163719892765254
UBE2M,-0.163512279338738
MRAP,0.163379570544714
ERCC5,0.163347369180907
EIF2AK1,0.162807095957036
RBBP6,0.162750640366639
VTN,-0.162545600298396
KRT17,0.162518717922087
PPCDC,-0.162504930925746
RORC,-0.162366720697165
CACNA2D4,0.162262983589811
AKT3,0.162203269780675
FCRLA,-0.16208365477334
RPA4,-0.1619937447281
NUDT21,0.161810139402206
AKAP13,-0.161716379901444
PEX5,-0.161446306448005
PAPOLB,-0.161410473077124
POLR3K,0.161393722808135
TKTL1,0.161336712463948
CARS1,0.160976826081601
OR8A1,-0.160712990163848
RPL39,-0.160564380300815
PRKN,0.160542899360926
NCAPH,0.160445202342552
MUC4,-0.160410779594808
M6PR,0.160282374051272
SDC4,-0.159862946477568
GSTA5,-0.159848731332916
NT5C2,-0.159532745978454
OR8B8,-0.158700463452115
NUP214,-0.158700332074653
LDHAL6A,0.158360019555689
GNA14,-0.158156376391344
FAF2,0.158122795720823
APIP,0.158097358852096
SLC2A2,0.158097319319367
CHI3L1,-0.157882533064695
ENO2,0.157867894147146
ARIH1,-0.157823687410808
NFKBIZ,-0.157258849533821
FGF10,0.157241878869902
APOA4,0.157194800520332
NCR3,0.15715899278015
GRIK1,-0.157052150670215
AIP,-0.15682315163381
ARSA,-0.156797891092783
H2BC1,-0.156757814233523
AMPD1,0.156700354878094
IQGAP1,0.15663412713735
IGHM,-0.156131743865272
AKR1C1,0.155747362638108
DLGAP5,0.155368420502968
GLCE,0.15536230035545
MYL12B,0.154837201872051
RFXAP,-0.154681713337433
MSRB1,-0.154448239417252
IGKV1-12,-0.154422593856176
MAP3K11,0.154347841848374
PRDX6,0.15430440278971
AGO2,-0.154232069276354
TYMS,-0.15415397879007
TAS2R14,-0.154041902970688
GABRA4,-0.153889714784716
DIS3,-0.153886870286612
AHCYL1,0.153804661019767
NOS3,0.153493705253621
AMD1,-0.153108336241255
IFIT5,0.153105495803406
LRSAM1,-0.152960608060315
PDK3,-0.152819103517308
VAV2,-0.152787923603031
FH,-0.152712294805265
MKI67,-0.152695717939806
OR5T2,0.152552671661824
CCDC88A,-0.152530484723882
CPT1A,-0.152442002645077
NEIL3,0.152287083676655
RAB17,0.152262320713639
TRAF3,0.152246598794065
HES1,0.152021091932521
OR7A17,0.151969362586689
RAPGEF1,-0.151386688388308
MAML1,-0.151347204369838
NEDD4L,0.151252912050574
ACAA2,0.151138603054015
UBE2J1,-0.151112882771776
ACTA1,0.150780555261815
OR4S2,-0.15049107161883
XCL1,-0.150425288293355
TBL1Y,0.150163883761391
RNF216,-0.150090467344743
CYP39A1,-0.149984987830972
IGFBP4,0.149939813148764
ATP1B3,0.149847639882925
SCG5,-0.149825370532047
TUBD1,-0.14962321617884
TOLLIP,0.149260682622966
TAS2R38,-0.149191786338261
ADSS1,-0.149118046207422
MARK4,0.149105491194299
MMP15,-0.148819600273161
PIGO,0.148526229733735
NME1-NME2,0.148217642095199
TGFBI,0.148095569356619
CBFB,0.147696854187183
COL1A2,0.147689906343181
PRKX,-0.14764568920609
VPS37B,-0.147327809514605
H2ACP1,-0.146800287339586
PAX4,0.146692121839013
PLCD4,0.146498513435688
OR56B4,0.146399871687628
OR2B3,-0.146206097295851
COL4A6,0.14590588071144
PTH1R,0.145883419332429
SMURF2,0.145831264505272
COL17A1,0.14567467220031
MEFV,0.145619577971711
GALNT3,-0.145488412369402
NUDT5,0.145485685206888
MYL7,0.145406014426088
ACSM2A,0.145353717896158
GGT7,0.14535061991708
LTB,-0.145218853661926
PLCL1,-0.145217439637636
YRDC,0.14493783107818
OR5I1,0.14491819982642
TREX1,0.14471569504143
MYOT,-0.144525594143009
HCK,0.143717322094765
PALLD,0.143577699253269
CXXC1,-0.143440796045039
CYP8B1,-0.143240979259643
CAV1,0.143238779446464
HMBS,0.143166884089493
CHPF2,-0.143154891245765
SLC22A1,-0.143131611120573
DNAJC15,-0.142913933372689
PHKG1,-0.142694124992472
FLII,-0.142645396382219
RFK,-0.142430961918613
OR7G2,-0.142383555680439
PSMD7,-0.142266197327162
GCNT1,-0.142019325062988
RPS17,-0.141618549022221
GNMT,-0.141520252467794
DPM1,0.141455450585798
DDOST,-0.141422960927903
PHLDA3,0.141239954917459
MBOAT7,-0.141173834745767
CENPE,-0.14078090559058
DBP,0.140751412455693
GNAZ,0.140750747574089
CNDP1,-0.140746591000267
IL12RB2,0.140547437619844
TNC,0.1404627922782
CPOX,0.140440577235772
CEACAM6,0.139896282950312
ANKRA2,0.13977103708454
DDX3Y,-0.139607810497812
DVL1,0.139530297138848
CDH13,-0.139519703516282
STBD1,-0.139150515541551
KIF18A,0.13908710140398
SNAP47,0.139067331341312
CLEC5A,-0.138883440423246
HRH2,-0.138804765942765
PNPT1,-0.13841191983134
EXOSC5,-0.13758046298061
CXCL8,-0.137458113865546
KIF23,-0.137348610905789
IL16,0.137174720236836
OR52I1,-0.136891942314146
PEX11G,0.136572789229357
INPP5J,0.136454366912145
DEFB108B,-0.13643784380627
PEX6,-0.136167882183963
ATG4C,0.13591172857807
CLOCK,0.135796188921731
UNC5B,0.135750786104135
SPTBN1,-0.135712814376941
LPAR1,-0.135222056818765
SRSF6,0.135134545580348
HMGB1,0.135112046924017
HOMER2,0.135092248928503
PARP9,0.135050332419149
HIPK2,-0.134941662811049
TULP2,0.134845394266287
HCCS,0.13452422165536
GGH,0.134399844814058
RELT,0.134365375964524
FBXW8,-0.134298247003794
B4GALT6,0.134270647869204
HS6ST3,0.134244692286811
ACTN1,-0.133670436343868
H2BC17,0.133471473507941
PLD4,-0.133430637024839
IGLV3-27,-0.133098365675022
NPY,-0.133088463465726
PNLIPRP1,0.132960846156343
KMT2D,-0.132924222843724
SHMT1,-0.132818981432305
DHFR,-0.132690900202247
GNRH1,0.132676046360938
DYNLL2,0.132293729262364
TRAFD1,0.13223540506124
CLIC2,0.132230950361218
