"cell_type","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24"
"KEGG_TRYPTOPHAN_METABOLISM",0.0353470018207451,-0.0160353696911483,-0.0621495446769433,0.00736456446513884,0.0216671846397677,-0.0596896134218682,-0.014297976260501,-0.0467136516747986,-0.0731334884053452,0.0218542547057398,0.0265944148743562,-0.0604866278471165,-0.0418239850902543,-0.057192426667011,0.00389556443297251,-0.0362651815682054,0.00747323440813779,-0.048519521351072,0.0655592689892121,0.113951798155307,0.0341786902531666,-0.0548200981126225,-0.0316541959865158,0.0522770617154931
"KEGG_TYPE_I_DIABETES_MELLITUS",0.178153524480756,0.131572811912422,0.162455968512949,0.160293536843562,0.183468983005028,0.170211980904083,0.150754101664123,0.189709784896185,0.179050073471705,0.115439409880351,0.206537292946454,0.182399584431363,0.069365189276377,0.0755783771720762,0.0859104096828474,0.0834877691752783,0.0657890263834383,0.116036082757612,0.0952724953138867,0.112571635946656,0.0851714699622389,0.126520328473956,0.101002281920032,0.112206074710109
"KEGG_TYPE_II_DIABETES_MELLITUS",0.191876941955758,0.0825478895663768,0.0916504380887911,0.116355921987387,0.134037253135636,0.0878439910600615,0.119019741430326,0.135891462182594,0.0999479437929305,0.145325699116729,0.112189046996353,0.146769544532121,0.121664956841628,0.125274549004744,0.101487487111701,0.119722997487141,0.105032817312513,0.123608006230973,0.155798504632475,0.100575939519026,0.159313216485094,0.131359563655817,0.0829914643065753,0.0832845708277113
"KEGG_TYROSINE_METABOLISM",0.159938376405391,0.168328260218208,0.0464124960011965,0.0750974800186592,0.0768094025833698,0.116631946297246,0.145714295680466,0.0715454473141271,0.0297098560269506,0.0945637723483878,0.0782577802878482,-0.0321514913348106,0.101012002631049,0.0451157370162259,0.17576660921221,-0.00582264297027373,0.0941029833965068,0.180639422370717,0.114635803353766,0.0951444398000355,0.123898893538839,0.134807927653179,0.0956589743891298,0.177483217503321
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.0749632120162428,0.0906096619840039,0.0928053166465913,0.069899517258981,0.0927654591359772,0.0855880857941137,0.0838937054388424,0.0778244963920185,0.0648753395234641,0.0768435349381223,0.092885562801377,0.0692481600282471,0.0272484670379231,0.0621648965122166,0.0305276045405547,0.0656417136230466,0.0632142547998945,0.039547246823812,0.0342145643876461,0.0455532589534522,0.0455904517284596,0.0471170243895982,0.0464788412602761,0.0490236518983923
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",0.0803526667321733,0.0404483418878444,0.0588775508710004,-0.0247864206378776,-0.0533297415592808,0.113135516575417,-0.00310233092006997,-0.0384552252935169,0.0861871293854201,-0.0089890851254983,0.234922047475966,0.0340472551159365,0.0807501495635644,0.0720836251839632,0.208189660381697,0.0579620935383772,0.0404765092745493,-0.194046776498195,0.212955937649579,0.047932079684659,0.0474124885872838,0.133486469976395,-0.0420310426571315,-0.0460638276518531
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.0366834560071075,-0.0218491525722698,-0.0212379826664166,-0.0221858250623166,0.0553528808199263,-0.0109440922294971,-0.030311909347372,0.0568108292386881,-0.0400571491422122,0.0199800611206991,-0.024901964096673,-0.02079429458542,-0.00499190163861058,-0.00962469555084117,0.0203554870379806,-0.027372359944258,0.0313920667357315,-0.0634028370236048,0.0927341439868915,0.146148179249768,0.0702629351686592,0.0112562573739649,0.0116870758086194,0.152503392451532
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.0690032368894434,0.0496032425956815,0.0882586030221004,0.0582430600581372,0.0679333715660815,0.0499368872104973,0.0736578106190578,0.0771624992382615,0.0411407883990455,0.0665898023711075,0.0719745929868715,0.0963197406386865,0.140437763136224,0.0874225765795349,0.0165477112772231,0.112800025121957,0.0734141380050453,0.0733682922794213,0.0908199824670303,0.0951354896999221,0.0592103488437792,0.0737312626483128,0.0591713625172037,0.0594145294863403
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",-0.0520732734102894,-0.121466187762548,0.0857551598986024,0.075985896977167,-0.0107933191350368,0.17222592343893,0.244539638483234,0.230211908838762,-0.173851867578881,0.366248422782719,0.392599866298893,0.0865202419157663,-0.129095136089612,0.325530694080995,0.177771035313266,0.18867461243915,0.0880169930337572,-0.00307378436089052,-0.0853270621185968,0.286754922015701,0.0359358946232113,-0.0875981397586695,0.311290329126215,-0.0830691380291529
"KEGG_VEGF_SIGNALING_PATHWAY",0.113128695084675,0.0638073556442976,0.0858317539839229,0.088178483771946,0.100652998981005,0.0540426514081842,0.0469580979996686,0.116329145286334,0.072361301957544,0.0499281433884099,0.0306281337766751,0.119737018588115,0.220759490609898,0.0319929704115643,-0.0379191307207646,0.123827421874346,0.112052714997336,0.0659463571202348,0.10662305129618,0.104009255763996,0.132117933409406,0.13357892526483,0.0017084782234704,0.0918997080156864
"KEGG_VIBRIO_CHOLERAE_INFECTION",-0.0365173661358558,-0.0184661405062715,-0.00852924870047103,-0.0345794277067364,-0.0331879393250529,0.0146606369132613,0.0354103018218811,0.0460101307403171,-0.0419318202176128,0.0199571024757498,0.0487405929875274,-0.02080988746468,0.0511125128049676,0.139982190258374,0.0652627993661202,0.0996245961876667,0.0307673889461566,0.0675029734184564,0.0697843304948829,0.0957299574764219,0.0468307445131892,-0.00467323566980277,0.06252839531467,0.0346620762162251
"KEGG_VIRAL_MYOCARDITIS",0.121852924234684,0.129423037754234,0.118754031983049,0.148207770515476,0.165523222885478,0.131636551705838,0.135937116210016,0.129825392066051,0.150882660177944,0.110986125447914,0.131999506624173,0.144022635755377,0.0944138398895126,0.0814062023057824,0.0740839106861073,0.0896302218250478,0.0409169749405706,0.0887840893914107,0.0822836592537944,0.0954897065080672,0.0611659964317296,0.0997938206861014,0.102198738812991,0.115369900337114
"KEGG_WNT_SIGNALING_PATHWAY",0.0911264987507617,0.0838035861578217,0.113572141714812,0.0859473927020697,0.0871525168572513,0.102145150121829,0.0914437331185804,0.110766568545799,0.0849137895449537,0.113091445633503,0.101042993284541,0.0904977379506874,0.0436024952914866,0.106141731010783,0.0548925381346697,0.0820705076606659,0.0724909668220682,0.0562304059133269,0.0455384854504268,0.0478890494656597,0.0718218448791774,0.0519721435151586,0.0653637077535809,0.055197670235646
