"","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24"
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.114073850477333,-0.157167387796103,0.00383728621504908,-0.261373152047721,0.0259570032631083,0.00185976426618506,0.0187178297491886,0.073977290931567,-0.1238219572418,-0.0578647499351044,0.0526930713089993,0.201165554739488,-0.123524849541719,0.112499670727633,-0.016819995967905,0.00529868321853377,-0.115984581098313,0.113546755992032,0.0212485924554884,-0.100665044102666,0.0384350293670671,0.0702046425489619,0.039019091125044,-0.133192177616588
"KEGG_TRYPTOPHAN_METABOLISM",0.0934614409064851,-0.0639429749622559,-0.30633445303166,0.0005334220799047,0.0409367615780248,-0.130996677998586,0.0710208142205205,-0.223702207346794,-0.265261379919848,0.333893152737091,0.151323699757991,-0.152908886260143,-0.0895263454305814,-0.212818886310856,0.0155468054953444,-0.193744883453081,0.143959062228343,-0.293989289256954,0.286048999741092,0.325300685669833,0.10879648950657,-0.153129431381422,-0.162386188916708,0.305046488204891
"KEGG_TYPE_I_DIABETES_MELLITUS",0.241817865665305,-0.0413191381949455,0.065396341584114,0.151311083463289,0.321547024996426,0.312394167256369,0.155988000651947,0.157449409148555,0.27093532870946,-0.123428592981267,0.274573413671334,0.37498601616945,-0.336309831429045,-0.260600789211524,-0.247115908588173,-0.219227267824439,-0.331165227945183,0.0799301661835642,-0.112158644226695,-0.149462221785477,-0.0309062626973041,-0.0942984955803056,-0.166827469048021,-0.202539006436609
"KEGG_TYPE_II_DIABETES_MELLITUS",0.409649256959549,-0.215126939047624,0.0489994580315919,-0.095299184577783,0.11259282391275,-0.167659315374605,0.0515397166654929,0.0112130189169081,-0.0974228715474916,0.0704360152260215,-0.0645916864084321,0.210827851125894,-0.107850580189421,0.0577126470490168,-0.223357792307671,0.0310125375474744,-0.0482297785058525,0.0351937922013887,0.197833761173361,-0.0506112502674299,0.12743852780781,-0.0363448165203009,-0.309789386459954,-0.168578907729303
"KEGG_TYROSINE_METABOLISM",0.354469037432324,0.219237934950458,-0.00790117703877849,-0.00696250648308275,-0.232234842634392,0.160134700821308,0.177130643301644,-0.0345223519270457,-0.473203476271624,-0.0035950090279461,-0.104507362637059,-0.436643112793476,0.0344661008628143,-0.31286814328784,0.370090949956634,-0.406739050857329,-0.0348827542529701,0.363167669897752,-0.000919269633491315,-0.0259333290080882,0.167858921427387,-0.00292271925693366,0.108734505742311,0.254241548987998
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.0517131836835604,0.148201862322691,0.177016640401954,-0.00911550374152242,0.197119520163161,0.0653716053172716,0.193280381177885,0.0586268839862405,-0.0440292653285265,0.106410904296113,0.258388345036833,0.00394765470617842,-0.188392234169282,-0.0556727756439488,-0.136471286745074,-0.00230297850380778,-0.0528536203652772,-0.211804430082011,-0.141889793470783,0.0145939752038147,-0.0891209423294293,-0.105782467785615,-0.0692309008072399,-0.144575266841198
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",0.397364363928499,0.0940621904000023,-0.118037936450405,-0.404269810785018,-0.305604968958745,0.260191649428451,0.0178360118722511,-0.322248730578385,0.241424849716503,-0.28254684583502,0.619039421535925,-0.0815547160357196,-0.0754739036599267,-0.0039193713893369,0.544633436955871,-0.0123124428845588,0.122248162200235,-0.677033715608886,0.574862934951061,0.00639195762094374,0.15207164065446,0.376870377025746,-0.569644956845555,-0.389910586875454
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.0876822902737295,-0.21420008244019,-0.348807085802838,-0.340728754966585,0.175290366910154,-0.273205126666302,-0.284013399892001,0.142498576223864,-0.292156648875793,0.159525233994127,-0.261052255415585,-0.101674742081924,-0.110450994568629,-0.129206056969368,-0.0447921866539409,-0.171314534173026,0.215090315708049,-0.380211826993403,0.325693476805641,0.438433617607345,0.304207336388009,0.0565664411365143,0.0820329768170195,0.588326844605398
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.125930710627732,-0.0478174858457279,0.0104255135626111,-0.0773685863356038,-0.1090471026722,-0.14738764392601,-0.00141993571026261,0.0935695958258867,-0.131855736446148,-0.0100383297847418,-0.0433051560664823,0.183995151230743,0.268970549288726,-0.0110529282222342,-0.281684887106679,0.267228486586737,-0.158710320158627,0.100426310776202,0.136124536823621,0.00727132644990683,-0.0930653698835185,0.061957929894567,-0.0646889059479734,-0.0650996275157875
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",-0.48401824233601,-0.62883601100953,-0.0032751091703057,-0.125077147016012,-0.504882584262315,0.306256206698185,0.501426219834796,0.543392952317693,-0.703211252407524,0.704804133323483,0.737093253772338,-0.0344291524330096,-0.648932119626575,0.698695675480789,0.376756272620645,0.404895588697443,-0.0388967567242241,-0.347236248302495,-0.549852681410837,0.615243571733957,-0.238689433946971,-0.599337987821757,0.600019800261264,-0.6164815254633
"KEGG_VEGF_SIGNALING_PATHWAY",0.217270309662896,-0.0116669532023034,-0.135409853124237,-0.0505057177089902,0.0980952794549773,-0.0958937366710814,-0.147961725528596,0.132351471997063,-0.0614985214507723,-0.0786372325081398,-0.25147000494454,0.161404301523182,0.411994706576703,-0.11814362975216,-0.450367422670627,0.185544436538688,0.0910053426858975,-0.0383928850074499,0.0411916446187771,0.023614537173949,0.10931310371386,0.248461271243837,-0.337785322146763,0.0290384174640198
"KEGG_VIBRIO_CHOLERAE_INFECTION",-0.344714816201915,-0.20384473343713,-0.231605506726992,-0.363042298193403,-0.261065975837318,-0.0607219154686062,-0.176804344637494,0.0729247580712129,-0.401197388073206,-0.142135268394599,0.019958927530577,-0.324843192158622,0.042927050388215,0.433265421847202,0.208741742910036,0.27023352191369,0.130833125748215,0.383010599764162,0.261924070806699,0.246292278933861,0.225282331837023,-0.110011672542202,0.169956305526448,0.237513635423846
"KEGG_VIRAL_MYOCARDITIS",0.146274022021973,0.0464341824780276,-0.0595839813153967,0.250856686982392,0.282535917767208,0.128986057377456,0.127478264339366,0.0920656837217729,0.258814418524295,0.0028964018697849,-0.034488911227695,0.152146695464643,-0.0515442149185831,-0.143409118215764,-0.174315481494562,-0.0527171503228928,-0.407025637993846,-0.137602483051343,-0.0892100835595282,-0.176984574004103,-0.207016989063287,-0.0429966415375091,-0.0281686362428012,-0.0551854666279717
"KEGG_WNT_SIGNALING_PATHWAY",0.103461315531416,0.0875295629117292,0.174347166999816,0.00818241363223199,0.0372026236517639,0.154289750486938,-0.00807378168667638,0.156086330191088,0.0400995876621515,0.186341500307063,0.0074775606964691,0.12435670731928,-0.130223260657244,0.10341462996632,-0.165519946008899,0.0477915226761223,-0.0501082379150821,-0.104094291522966,-0.175051473857097,-0.160461876726129,-0.0581773692211277,-0.116232419135132,-0.153108702339062,-0.103225785360363
